,HG_mostNum,HG_std,HG_val,HG_entropy,GLCM_asm,GLCM_contrast,GLCM_entropt,GLCM_idm,label
17830,121,7.474135398864746,0.06245161592960358,4.3570075035095215,0.6541610874816216,0.08876811594202899,0.5228701559234697,0.868659420289855,2
17831,127,6.872838973999023,0.054920926690101624,4.290817737579346,0.29329939876076455,0.24818840579710144,1.1856138192906893,0.7889492753623188,2
17832,124,8.310317039489746,0.06614720821380615,4.508053302764893,0.3061905980886368,0.1793478260869565,1.1393258809532043,0.8233695652173914,2
17833,127,8.87216567993164,0.07029294967651367,4.605179786682129,0.24195776885108172,0.27717391304347827,1.2742428541726343,0.7744565217391304,2
17834,126,8.735530853271484,0.06943964213132858,4.5741400718688965,0.24624553665196386,0.2826086956521739,1.2687387293784473,0.7717391304347826,2
17835,121,7.221482276916504,0.058293260633945465,4.377213478088379,0.40853418399495894,0.16666666666666666,0.9811152739870546,0.8297101449275361,2
17836,141,11.59758186340332,0.08819454163312912,4.9008612632751465,0.3488303402646503,0.11594202898550725,1.0324052306316562,0.855072463768116,2
17837,139,11.220229148864746,0.08462775498628616,4.957266330718994,0.3689006379962192,0.1539855072463768,1.0353454510608553,0.8360507246376812,2
17838,127,7.6507248878479,0.06162950024008751,4.3779168128967285,0.2979202767275782,0.28804347826086957,1.181466945480099,0.7690217391304348,2
17839,125,7.754848003387451,0.06265576928853989,4.371122360229492,0.32077524417139264,0.24818840579710144,1.1401955666648007,0.7889492753623188,2
17840,130,6.354611396789551,0.04886139929294586,4.18760347366333,0.3108656269691242,0.2753623188405797,1.1584150747611233,0.7753623188405797,2
17841,128,7.7426676750183105,0.06189749762415886,4.4534525871276855,0.2743432971014493,0.25181159420289856,1.2166291639983908,0.7871376811594203,2
17842,137,6.448739528656006,0.04779425635933876,4.186636447906494,0.6770242596093258,0.08333333333333333,0.46965427352342437,0.8713768115942029,2
17843,128,8.8110990524292,0.07068514078855515,4.550949573516846,0.2617540301407267,0.2807971014492754,1.2431643357587279,0.7726449275362319,2
17844,129,6.379799842834473,0.049121957272291183,4.227461814880371,0.315867202268431,0.2210144927536232,1.1431400145871857,0.802536231884058,2
17845,132,7.5869927406311035,0.05839111655950546,4.417328834533691,0.3710929295316111,0.1358695652173913,1.0201984374123318,0.8451086956521741,2
17846,129,6.546919345855713,0.05087455362081528,4.211159706115723,0.2807183364839319,0.2608695652173913,1.2085181007301624,0.7826086956521738,2
17847,129,6.138749599456787,0.04811495169997215,4.179839611053467,0.26260239445494643,0.2246376811594203,1.2247417798053803,0.8007246376811594,2
17848,127,5.01535177230835,0.03938811644911766,3.838590621948242,0.21748319680739342,0.37318840579710144,1.3295620067670328,0.7264492753623188,2
17849,127,7.59927225112915,0.06092703342437744,4.427375793457031,0.30556868304977947,0.27898550724637683,1.1678596376533665,0.7735507246376812,2
17850,127,7.893208980560303,0.06328366696834564,4.453711032867432,0.2744614445494644,0.28442028985507245,1.222417639528339,0.7708333333333333,2
17851,128,8.172371864318848,0.06518342345952988,4.474364280700684,0.2519100504095778,0.286231884057971,1.2603004966675015,0.769927536231884,2
17852,127,8.516866683959961,0.06810466200113297,4.523873329162598,0.25931231621508083,0.26992753623188404,1.2449195976290308,0.7780797101449276,2
17853,128,6.913715362548828,0.05396436154842377,4.31156587600708,0.24209724847721065,0.2898550724637681,1.277004414350385,0.7681159420289855,2
17854,128,6.42254638671875,0.04956969618797302,4.184724807739258,0.2924461116362109,0.2554347826086957,1.188393648872691,0.7853260869565217,2
17855,124,6.422446250915527,0.05104142054915428,4.146921157836914,0.26303560176433527,0.3007246376811594,1.2435566101076585,0.7626811594202898,2
17856,135,6.5052170753479,0.048098959028720856,4.250667572021484,0.7173781768536021,0.05434782608695652,0.3928072009344701,0.8858695652173912,2
17857,130,6.219304084777832,0.04849688336253166,4.148860454559326,0.2495471014492754,0.286231884057971,1.2641591304617052,0.769927536231884,2
17858,132,6.532400608062744,0.05036761984229088,4.244621753692627,0.2909971644612476,0.25,1.1897026351657087,0.7880434782608696,2
17859,126,8.429235458374023,0.06734689325094223,4.545573711395264,0.2667162229573619,0.27355072463768115,1.2337256687202345,0.776268115942029,2
17860,129,8.383064270019531,0.06694735586643219,4.544732570648193,0.2693679767905902,0.23369565217391305,1.2184773475903898,0.7961956521739131,2
17861,128,8.043510437011719,0.06407930701971054,4.502687931060791,0.2833438353287125,0.21739130434782608,1.1912461625365218,0.8043478260869565,2
17862,126,6.384469509124756,0.049621570855379105,4.19210958480835,0.27039192134005463,0.22282608695652173,1.212585753200197,0.8016304347826086,2
17863,129,8.67042064666748,0.06927677243947983,4.559088706970215,0.2611911888258769,0.2608695652173913,1.239688779281834,0.7826086956521738,2
17864,131,5.574560642242432,0.042826902121305466,4.009374141693115,0.33345640359168244,0.25905797101449274,1.118272711816251,0.7835144927536233,2
17865,127,6.15393590927124,0.04784271866083145,4.1902618408203125,0.2482064561016593,0.302536231884058,1.2691000152812961,0.7617753623188406,2
17866,136,6.264893531799316,0.04717713221907616,4.1789093017578125,0.5613628308128544,0.1105072463768116,0.7093074322799311,0.8577898550724637,2
17867,126,5.8775739669799805,0.04642544314265251,4.0686116218566895,0.2720804452846041,0.2391304347826087,1.216319599510907,0.7934782608695652,2
17868,134,5.670114517211914,0.042358189821243286,4.02178430557251,0.6943525519848771,0.07608695652173914,0.43048621314398133,0.875,2
17869,131,8.980025291442871,0.0671752542257309,4.620546340942383,0.44003360638521316,0.18840579710144928,0.9295637400642414,0.8188405797101449,2
17870,135,8.35387134552002,0.06344795972108841,4.582090854644775,0.33638547574039057,0.2463768115942029,1.1132000922561056,0.7898550724637681,2
17871,134,7.850118637084961,0.06076694652438164,4.438445568084717,0.3526570048309179,0.13043478260869565,1.0408927578390856,0.8478260869565217,2
17872,134,7.441919326782227,0.057085439562797546,4.372955799102783,0.3993580655324512,0.14855072463768115,0.9877312062389578,0.838768115942029,2
17873,129,9.819720268249512,0.07954321801662445,4.72912073135376,0.3357750472589793,0.2028985507246377,1.1066839881413604,0.8115942028985508,2
17874,128,9.673271179199219,0.0777045413851738,4.709967136383057,0.3291637129804663,0.161231884057971,1.0960154454693236,0.8324275362318841,2
17875,131,5.4792022705078125,0.04213083162903786,4.032578468322754,0.37294390621718126,0.2554347826086957,1.0441784738378943,0.7853260869565217,2
17876,128,6.001874923706055,0.04657379910349846,4.128085136413574,0.29611688720856966,0.2427536231884058,1.1799006588267713,0.7916666666666667,2
17877,124,5.789196014404297,0.046694256365299225,4.039323806762695,0.43804315007351396,0.19021739130434784,0.933037451738649,0.8179347826086956,2
17878,127,6.871869087219238,0.05428731068968773,4.323075294494629,0.26004745589161943,0.25181159420289856,1.2388346459093384,0.7871376811594202,2
17879,126,9.711859703063965,0.07570652663707733,4.773777484893799,0.2998582230623819,0.15942028985507245,1.1345514586519179,0.8333333333333334,2
17880,130,10.201868057250977,0.07667174935340881,4.845236778259277,0.408534183994959,0.16666666666666666,0.9811152739870546,0.8297101449275361,2
17881,117,8.002891540527344,0.06810770183801651,4.550056457519531,0.702741020793951,0.036231884057971016,0.4227221011053058,0.8949275362318841,2
17882,120,6.558474063873291,0.053810056298971176,4.203689098358154,0.5467913122243225,0.1322463768115942,0.7352630692432572,0.8469202898550725,2
17883,126,8.587459564208984,0.06759099662303925,4.602716445922852,0.30007318578029823,0.1721014492753623,1.143247349688719,0.8269927536231884,2
17884,120,6.267092704772949,0.05271309241652489,4.1818766593933105,0.7568968572778828,0.03804347826086957,0.30060900033385707,0.8940217391304348,2
17885,122,6.162611484527588,0.05205931141972542,4.109029293060303,0.8010593887838688,0.018115942028985508,0.18456755563130672,0.9039855072463767,2
17886,115,8.270662307739258,0.0685473158955574,4.503941535949707,0.5137051039697543,0.15217391304347827,0.7957080030430227,0.8369565217391306,2
17887,116,8.890480041503906,0.07405947893857956,4.580977439880371,0.5055315978785969,0.1721014492753623,0.8046907630344281,0.8269927536231884,2
17888,129,6.838443279266357,0.053433310240507126,4.330109119415283,0.26991933154799413,0.23369565217391305,1.217651753170136,0.7961956521739131,2
17889,129,6.945363998413086,0.05432771146297455,4.340238094329834,0.2606135790800252,0.2463768115942029,1.2361964837029318,0.7898550724637681,2
17890,129,7.48388147354126,0.059031493961811066,4.398530006408691,0.2459879095778198,0.26268115942028986,1.2638294772611083,0.7817028985507246,2
17891,131,5.795332908630371,0.044074464589357376,4.040434837341309,0.44317107750472584,0.20652173913043478,0.9191738173311454,0.8097826086956521,2
17892,129,7.087603569030762,0.05558072403073311,4.391793727874756,0.23976711825246796,0.2826086956521739,1.2790909859524882,0.7717391304347826,2
17893,126,10.521743774414062,0.08377601206302643,4.869235038757324,0.3014138311279143,0.16666666666666666,1.1377289733567149,0.8297101449275363,2
17894,132,11.757049560546875,0.09180339425802231,4.9571452140808105,0.3500626837849191,0.08152173913043478,0.989419150291651,0.8722826086956522,2
17895,118,5.9946465492248535,0.05082003399729729,4.100466251373291,0.7882584409787858,0.02355072463768116,0.22180461120044556,0.9012681159420289,2
17896,118,6.850638389587402,0.056232795119285583,4.228759288787842,0.5703814193446753,0.07789855072463768,0.682247164305118,0.8740942028985508,2
17897,122,8.566468238830566,0.06752727925777435,4.625307559967041,0.29398202846040744,0.1793478260869565,1.1562828972046177,0.8233695652173912,2
17898,129,10.582101821899414,0.0809016302227974,4.877394676208496,0.3186879725897921,0.18659420289855072,1.1254989728857914,0.8197463768115942,2
17899,117,10.101133346557617,0.08144593238830566,4.8419952392578125,0.3873792270531401,0.11231884057971014,0.9782788571806004,0.8568840579710144,2
17900,120,10.625314712524414,0.08445823192596436,4.7480292320251465,0.31775756143667294,0.14130434782608695,1.096338142770538,0.8423913043478262,2
17901,129,6.412813663482666,0.049995675683021545,4.227250576019287,0.25970121823146397,0.2572463768115942,1.2410081359474938,0.7844202898550725,2
17902,130,6.148282527923584,0.04805366322398186,4.163214206695557,0.24401878544423442,0.29891304347826086,1.275558179907839,0.7635869565217391,2
17903,128,6.85267972946167,0.05380071699619293,4.278174877166748,0.2265477315689981,0.322463768115942,1.3085778582487804,0.7518115942028986,2
17904,129,6.358654022216797,0.05024397373199463,4.148881435394287,0.26241204578869987,0.22826086956521738,1.2265972808256436,0.7989130434782608,2
17905,130,7.456291675567627,0.057893432676792145,4.3960065841674805,0.32520085066162574,0.18115942028985507,1.1133144510638615,0.822463768115942,2
17906,134,5.27244758605957,0.03954644501209259,3.940781593322754,0.6465733958202059,0.10326086956521739,0.5265897190371205,0.8614130434782609,2
17907,129,9.639514923095703,0.07639671862125397,4.729323863983154,0.3039933837429112,0.15579710144927536,1.1262804153367194,0.8351449275362319,2
17908,132,9.348821640014648,0.0725378692150116,4.704567909240723,0.3261706442974165,0.1286231884057971,1.0739990315600416,0.848731884057971,2
17909,124,9.066606521606445,0.07065079361200333,4.747425079345703,0.2800537570888469,0.19021739130434784,1.1821740311937854,0.8179347826086958,2
17910,117,8.256889343261719,0.06802111119031906,4.516253471374512,0.5228418399495904,0.12318840579710146,0.7800205025696916,0.8514492753623188,2
17911,124,8.806214332580566,0.06916441023349762,4.693636894226074,0.3116778906742281,0.13949275362318841,1.1026869262530674,0.8432971014492754,2
17912,123,8.592081069946289,0.0672670528292656,4.569180965423584,0.2875315059861374,0.17753623188405798,1.163952743739606,0.8242753623188406,2
17913,129,6.154474258422852,0.048003699630498886,4.129890441894531,0.24707913253518168,0.27898550724637683,1.2665703217408253,0.7735507246376812,2
